"DATE","PRCP","TEMP","TMIN","TMAX","WIND"
1999-10-01,0.59786899173,33.6200391408,28.6200391408,38.6200391408,4.1448486371
1999-10-02,0.16124210262,27.0479304995,22.0479304995,32.0479304995,4.6226728947
1999-10-03,0.78816257622,18.1725879852,13.1725879852,23.1725879852,4.0431464401
1999-10-04,0.45361482291,14.0744661726,9.0744661726,19.0744661726,4.7809239018
1999-10-05,0.3159594063,22.7654886059,17.7654886059,27.7654886059,4.6774559813
1999-10-06,0.71105022171,24.7623597644,19.7623597644,29.7623597644,6.9973858919
1999-10-07,0.20494698291,15.2438337542,10.2438337542,20.2438337542,3.1987577975
1999-10-08,0.78816257622,18.1725879852,13.1725879852,23.1725879852,4.0431464401
1999-10-09,0.29637135792,27.8143690433,22.8143690433,32.8143690433,4.3019259763
1999-10-10,0.71105022171,24.7623597644,19.7623597644,29.7623597644,6.9973858919
1999-10-11,0.71172594198,11.0586686805,6.0586686805,16.0586686805,7.5140231668
1999-10-12,0.48627264006,5.5876467656,0.5876467656,10.5876467656,3.685547475
1999-10-13,0.11971973592,5.3120948095,0.3120948095,10.3120948095,7.8852867342
1999-10-14,0.86983299882,5.9700129461,0.9700129461,10.9700129461,7.866659285
1999-10-15,0.04805960274,25.9220735542,20.9220735542,30.9220735542,7.5894007816
1999-10-16,0.65456394633,25.1833167206,20.1833167206,30.1833167206,4.9556573825
1999-10-17,0.3015993672,8.6170452181,3.6170452181,13.6170452181,6.1957674702
1999-10-18,0.62963706735,22.1033299435,17.1033299435,27.1033299435,5.2085877298
1999-10-19,0.76066403742,25.3390004672,20.3390004672,30.3390004672,7.9919309735
1999-10-20,0.83732824089,22.6730725355,17.6730725355,27.6730725355,4.2430459645
1999-10-21,0.18446315931,24.7878469899,19.7878469899,29.7878469899,3.7405689859
1999-10-22,0.04723345431,12.9291595984,7.9291595984,17.9291595984,5.1353151917
1999-10-23,0.74274711129,35.1054728869,30.1054728869,40.1054728869,5.4401551834
1999-10-24,0.31992867315,15.248523755,10.248523755,20.248523755,5.471988888
1999-10-25,0.88033408875,9.8264916521,4.8264916521,14.8264916521,4.587129531
1999-10-26,0.51563740428,8.9373084437,3.9373084437,13.9373084437,6.3439472981
1999-10-27,0.74209485375,3.1610733457,-1.8389266543,8.1610733457,3.7620795467
1999-10-28,0.71584161462,33.4722444694,28.4722444694,38.4722444694,6.1660388573
1999-10-29,0.84372996411,3.4404982254,-1.5595017746,8.4404982254,3.5371120083
1999-10-30,0.71584161462,33.4722444694,28.4722444694,38.4722444694,6.1660388573
1999-10-31,0.11066026212,1.5513325389,-3.4486674611,6.5513325389,5.4692805321
1999-11-01,0.19472748183,11.4552876912,6.4552876912,16.4552876912,4.2508171471
1999-11-02,0.73136608452,10.7523581386,5.7523581386,15.7523581386,6.6917067447
1999-11-03,0.79286127462,32.6268905681,27.6268905681,37.6268905681,6.8034701278
1999-11-04,0.11066026212,1.5513325389,-3.4486674611,6.5513325389,5.4692805321
1999-11-05,0.75454962507,35.3397313785,30.3397313785,40.3397313785,3.682549557
1999-11-06,0.84372996411,3.4404982254,-1.5595017746,8.4404982254,3.5371120083
1999-11-07,0.71584161462,33.4722444694,28.4722444694,38.4722444694,6.1660388573
1999-11-08,0.84372996411,3.4404982254,-1.5595017746,8.4404982254,3.5371120083
1999-11-09,0.71584161462,33.4722444694,28.4722444694,38.4722444694,6.1660388573
1999-11-10,0.08886972078,16.1564829014,11.1564829014,21.1564829014,5.1606374171
1999-11-11,0.46972708344,25.2115355153,20.2115355153,30.2115355153,5.6316145423
1999-11-12,0.48753080334,17.9045883752,12.9045883752,22.9045883752,5.7635672956
1999-11-13,0.05338324872,24.4324517809,19.4324517809,29.4324517809,5.5555164367
1999-11-14,0.21878949258,27.7866140474,22.7866140474,32.7866140474,3.4567030806
1999-11-15,0.85810501413,15.1231656596,10.1231656596,20.1231656596,3.8931947092
1999-11-16,0.19712125197,13.7559649535,8.7559649535,18.7559649535,4.7724106787
1999-11-17,0.71635984695,36.1095113214,31.1095113214,41.1095113214,3.5521063681
1999-11-18,0.11911108239,22.2428198252,17.2428198252,27.2428198252,6.0263348564
1999-11-19,0.21878949258,27.7866140474,22.7866140474,32.7866140474,3.4567030806
1999-11-20,0.26010009666,37.8417510074,32.8417510074,42.8417510074,3.0693005347
1999-11-21,0.87283509165,2.1128337085,-2.8871662915,7.1128337085,3.3020414209
1999-11-22,0.79312877253,24.1926534846,19.1926534846,29.1926534846,5.0630418055
1999-11-23,0.71802677286,18.7873501051,13.7873501051,23.7873501051,5.0862091088
1999-11-24,0.40168156401,11.0028247256,6.0028247256,16.0028247256,6.2917004416
1999-11-25,0.76140905112,31.2972229067,26.2972229067,36.2972229067,4.5313435509
1999-11-26,0.23231943909,30.235708449,25.235708449,35.235708449,4.4765990782
1999-11-27,0.79316436825,22.5095450506,17.5095450506,27.5095450506,4.5317836357
1999-11-28,0.18672027984,28.3808720578,23.3808720578,33.3808720578,3.293723339
1999-11-29,0.5346586683,34.3745969888,29.3745969888,39.3745969888,6.8274909265
1999-11-30,0.76433119398,0.9846005682,-4.0153994318,5.9846005682,5.6917051
1999-12-01,0.85935926565,10.6783004943,5.6783004943,15.6783004943,7.9647773197
1999-12-02,0.78809256576,37.6035535336,32.6035535336,42.6035535336,4.4805042511
1999-12-03,0.77285194083,38.3257550187,33.3257550187,43.3257550187,3.5433981144
1999-12-04,0.03421226394,11.5549120214,6.5549120214,16.5549120214,5.3200824379
1999-12-05,0.85662036666,14.2274234816,9.2274234816,19.2274234816,5.2830569651
1999-12-06,0.86587462413,26.4506869297,21.4506869297,31.4506869297,5.5669049518
1999-12-07,0.12869205183,4.2134011351,-0.7865988649,9.2134011351,6.3727884362
1999-12-08,0.03829707693,35.2480223496,30.2480223496,40.2480223496,6.7396565592
1999-12-09,0.1915491618,33.8625928946,28.8625928946,38.8625928946,5.455374354
1999-12-10,0.68619210444,21.500517698,16.500517698,26.500517698,7.5334010338
1999-12-11,0.19889918667,38.4298552386,33.4298552386,43.4298552386,3.2760342346
1999-12-12,0.74979656631,28.294777954,23.294777954,33.294777954,3.3795150481
1999-12-13,0.8436159675,4.2688564491,-0.7311435509,9.2688564491,5.421142573
1999-12-14,0.18448019046,16.9484154228,11.9484154228,21.9484154228,6.6911070789
1999-12-15,0.86868251541,27.1660613641,22.1660613641,32.1660613641,5.7969458315
1999-12-16,0.21260210913,25.5380296707,20.5380296707,30.5380296707,5.3314991291
1999-12-17,0.74979656631,28.294777954,23.294777954,33.294777954,3.3795150481
1999-12-18,0.24478164396,37.3511508945,32.3511508945,42.3511508945,4.0459968622
1999-12-19,0.8439419862,29.0425390378,24.0425390378,34.0425390378,7.6805444767
1999-12-20,0.14167127232,38.94441301,33.94441301,43.94441301,7.3949801486
1999-12-21,0.68252969619,20.6644879375,15.6644879375,25.6644879375,4.205719487
1999-12-22,0.04895497197,31.5317737963,26.5317737963,36.5317737963,6.9541975269
1999-12-23,0.89641732833,0.9934180509,-4.0065819491,5.9934180509,7.3791695125
1999-12-24,0.25201738179,8.4968775325,3.4968775325,13.4968775325,6.1059438514
1999-12-25,0.7926405372,16.8837461434,11.8837461434,21.8837461434,7.8135465838
1999-12-26,0.25637641173,5.7683357503,0.7683357503,10.7683357503,3.4824111296
1999-12-27,0.7926405372,16.8837461434,11.8837461434,21.8837461434,7.8135465838
1999-12-28,0.64769879772,32.9622756783,27.9622756783,37.9622756783,5.505136492
1999-12-29,0.76472798571,18.9057246037,13.9057246037,23.9057246037,7.0383647778
1999-12-30,0.22851057384,26.5748111811,21.5748111811,31.5748111811,5.2637876298
1999-12-31,0.81024778368,10.8946635108,5.8946635108,15.8946635108,4.6658789117
2000-01-01,0.15068320272,13.1461630668,8.1461630668,18.1461630668,3.7563130977
2000-01-02,0.81024778368,10.8946635108,5.8946635108,15.8946635108,4.6658789117
2000-01-03,0.85424291649,39.5445847139,34.5445847139,44.5445847139,4.3028885017
