"DATE","PRCP","TEMP","TMIN","TMAX","WIND"
1999-10-01,0.82166515344,10.1100503653,5.1100503653,15.1100503653,3.4869941226
1999-10-02,0.11348732907,37.3504334502,32.3504334502,42.3504334502,6.0562726886
1999-10-03,0.05649407262,26.8931348342,21.8931348342,31.8931348342,5.4612111913
1999-10-04,0.73354483827,32.4504311755,27.4504311755,37.4504311755,7.7780587478
1999-10-05,0.17383093785,7.1046153642,2.1046153642,12.1046153642,3.1541913999
1999-10-06,0.78816257622,18.1725879852,13.1725879852,23.1725879852,4.0431464401
1999-10-07,0.83241781776,29.33092786,24.33092786,34.33092786,6.6391549686
1999-10-08,0.53268148512,34.2188141216,29.2188141216,39.2188141216,5.8941796999
1999-10-09,0.82846095813,2.1913109999,-2.8086890001,7.1913109999,3.8778545819
1999-10-10,0.06445460853,36.0028984677,31.0028984677,41.0028984677,4.4958899759
1999-10-11,0.42032561148,4.7851836402,-0.2148163598,9.7851836402,3.6430960249
1999-10-12,0.77077491804,25.4610466398,20.4610466398,30.4610466398,6.108018653
1999-10-13,0.71172594198,11.0586686805,6.0586686805,16.0586686805,7.5140231668
1999-10-14,0.04056759261,36.2597100157,31.2597100157,41.2597100157,6.7757575
1999-10-15,0.8829620937,33.0287076067,28.0287076067,38.0287076067,7.1287085123
1999-10-16,0.87188686209,17.8617640492,12.8617640492,22.8617640492,5.2921131831
1999-10-17,0.03872546928,27.6739928499,22.6739928499,32.6739928499,3.1555130759
1999-10-18,0.73437530634,29.5304389484,24.5304389484,34.5304389484,5.223537094
1999-10-19,0.1595580741,33.0320800282,28.0320800282,38.0320800282,5.2782046639
1999-10-20,0.01503885195,16.0516820848,11.0516820848,21.0516820848,5.2173707862
1999-10-21,0.40961630421,24.7351514734,19.7351514734,29.7351514734,7.4729682733
1999-10-22,0.62747260848,21.483622212,16.483622212,26.483622212,4.0485309793
1999-10-23,0.46250956134,17.1010975633,12.1010975633,22.1010975633,6.6684982118
1999-10-24,0.72774528489,33.9384741802,28.9384741802,38.9384741802,5.4920677696
1999-10-25,0.15190308081,27.6852721255,22.6852721255,32.6852721255,5.1654357796
1999-10-26,0.86291824095,35.0472639874,30.0472639874,40.0472639874,4.7324091995
1999-10-27,0.11489488992,22.6134969015,17.6134969015,27.6134969015,6.5010621801
1999-10-28,0.39198180906,26.7951594759,21.7951594759,31.7951594759,6.5703800875
1999-10-29,0.83599807122,12.8892800678,7.8892800678,17.8892800678,5.7323176467
1999-10-30,0.87544213137,23.5564460512,18.5564460512,28.5564460512,5.162422624
1999-10-31,0.79286127462,32.6268905681,27.6268905681,37.6268905681,6.8034701278
1999-11-01,0.06288143031,26.5561019629,21.5561019629,31.5561019629,6.0758565769
1999-11-02,0.09337289301,20.4280892108,15.4280892108,25.4280892108,6.6553342431
1999-11-03,0.83791678023,7.5215063803,2.5215063803,12.5215063803,5.2587808012
1999-11-04,0.79286127462,32.6268905681,27.6268905681,37.6268905681,6.8034701278
1999-11-05,0.79286127462,32.6268905681,27.6268905681,37.6268905681,6.8034701278
1999-11-06,0.18977866263,17.218121374,12.218121374,22.218121374,4.5594940365
1999-11-07,0.46972708344,25.2115355153,20.2115355153,30.2115355153,5.6316145423
1999-11-08,0.76584035151,7.3300408293,2.3300408293,12.3300408293,5.0186715666
1999-11-09,0.13825675944,12.0517910924,7.0517910924,17.0517910924,5.2027460765
1999-11-10,0.66474843039,33.9590094145,28.9590094145,38.9590094145,6.031172317
1999-11-11,0.76584035151,7.3300408293,2.3300408293,12.3300408293,5.0186715666
1999-11-12,0.79312877253,24.1926534846,19.1926534846,29.1926534846,5.0630418055
1999-11-13,0.03003281712,27.2678644303,22.2678644303,32.2678644303,3.8861910552
1999-11-14,0.03709869381,22.5608306937,17.5608306937,27.5608306937,7.5882725168
1999-11-15,0.27409076145,29.4374367781,24.4374367781,34.4374367781,4.8127260066
1999-11-16,0.35190276291,3.4179932903,-1.5820067097,8.4179932903,4.3102458348
1999-11-17,0.66198783924,32.9575701524,27.9575701524,37.9575701524,7.6818726661
1999-11-18,0.75086801388,19.6596894134,14.6596894134,24.6596894134,5.0926081343
1999-11-19,0.81815431158,28.4896234702,23.4896234702,33.4896234702,5.5047882437
1999-11-20,0.0205140618,38.9373854175,33.9373854175,43.9373854175,7.9120406096
1999-11-21,0.40749420249,2.7916666493,-2.2083333507,7.7916666493,3.7749560196
1999-11-22,0.57738937932,30.7381538302,25.7381538302,35.7381538302,7.545104421
1999-11-23,0.79393973283,25.5661997199,20.5661997199,30.5661997199,6.9321260829
1999-11-24,0.71802677286,18.7873501051,13.7873501051,23.7873501051,5.0862091088
1999-11-25,0.71802677286,18.7873501051,13.7873501051,23.7873501051,5.0862091088
1999-11-26,0.73442526318,35.5044449959,30.5044449959,40.5044449959,6.4446257388
1999-11-27,0.65560015701,2.2263037134,-2.7736962866,7.2263037134,4.4398410404
1999-11-28,0.79781331519,34.9002951849,29.9002951849,39.9002951849,3.9653870214
1999-11-29,0.53220783168,10.6560814194,5.6560814194,15.6560814194,6.0345153448
1999-11-30,0.89314505181,33.5881229676,28.5881229676,38.5881229676,4.9500045048
1999-12-01,0.77285194083,38.3257550187,33.3257550187,43.3257550187,3.5433981144
1999-12-02,0.03464217675,12.7587425709,7.7587425709,17.7587425709,5.3209927045
1999-12-03,0.85662036666,14.2274234816,9.2274234816,19.2274234816,5.2830569651
1999-12-04,0.10764573228,25.4700142611,20.4700142611,30.4700142611,5.8448320646
1999-12-05,0.33898164489,38.5220448673,33.5220448673,43.5220448673,7.1102563497
1999-12-06,0.23500734759,23.6273610033,18.6273610033,28.6273610033,5.9959085106
1999-12-07,0.7186565025,38.0033428874,33.0033428874,43.0033428874,6.6180704425
1999-12-08,0.89683919559,23.9783773292,18.9783773292,28.9783773292,7.5434151485
1999-12-09,0.12869205183,4.2134011351,-0.7865988649,9.2134011351,6.3727884362
1999-12-10,0.05652024138,21.0878170561,16.0878170561,26.0878170561,7.3462635821
1999-12-11,0.38829715146,4.329072237,-0.670927763,9.329072237,5.2131935402
1999-12-12,0.34957695393,1.9333918765,-3.0666081235,6.9333918765,3.4078445211
1999-12-13,0.82255374999,19.5826623496,14.5826623496,24.5826623496,3.6858733075
1999-12-14,0.52893057528,1.4861763734,-3.5138236266,6.4861763734,5.8585466649
1999-12-15,0.23296118886,38.2619190589,33.2619190589,43.2619190589,6.0033757247
1999-12-16,0.07956254052,2.4342979118,-2.5657020882,7.4342979118,5.706062512
1999-12-17,0.76461630237,13.9874635544,8.9874635544,18.9874635544,3.74121746
1999-12-18,0.59514558606,10.1588769164,5.1588769164,15.1588769164,7.1049638682
1999-12-19,0.56703223206,36.8918302562,31.8918302562,41.8918302562,5.1496985131
1999-12-20,0.77273442072,13.4657240566,8.4657240566,18.4657240566,4.0813791992
