"DATE","PRCP","TEMP","TMIN","TMAX","WIND"
1999-10-01,0.59786899173,33.6200391408,28.6200391408,38.6200391408,4.1448486371
1999-10-02,0.19623105,26.1717741843,21.1717741843,31.1717741843,6.5689514899
1999-10-03,0.1162803087,2.510128729,-2.489871271,7.510128729,7.1747093829
1999-10-04,0.73562702355,32.2661854792,27.2661854792,37.2661854792,7.1430875566
1999-10-05,0.87188686209,17.8617640492,12.8617640492,22.8617640492,5.2921131831
1999-10-06,0.84702697794,28.2270281762,23.2270281762,33.2270281762,7.9508816481
1999-10-07,0.11652720777,12.057751501,7.057751501,17.057751501,5.4294414814
1999-10-08,0.88522820829,6.5823405609,1.5823405609,11.5823405609,3.913217921
1999-10-09,0.71172594198,11.0586686805,6.0586686805,16.0586686805,7.5140231668
1999-10-10,0.04056759261,36.2597100157,31.2597100157,41.2597100157,6.7757575
1999-10-11,0.8829620937,33.0287076067,28.0287076067,38.0287076067,7.1287085123
1999-10-12,0.87498645525,24.1363209393,19.1363209393,29.1363209393,6.1004983443
1999-10-13,0.71172594198,11.0586686805,6.0586686805,16.0586686805,7.5140231668
1999-10-14,0.71172594198,11.0586686805,6.0586686805,16.0586686805,7.5140231668
1999-10-15,0.71172594198,11.0586686805,6.0586686805,16.0586686805,7.5140231668
1999-10-16,0.87188686209,17.8617640492,12.8617640492,22.8617640492,5.2921131831
1999-10-17,0.84702697794,28.2270281762,23.2270281762,33.2270281762,7.9508816481
1999-10-18,0.66191452686,22.1061644517,17.1061644517,27.1061644517,7.9117810279
1999-10-19,0.76066403742,25.3390004672,20.3390004672,30.3390004672,7.9919309735
1999-10-20,0.83732824089,22.6730725355,17.6730725355,27.6730725355,4.2430459645
1999-10-21,0.13144287843,11.2878347374,6.2878347374,16.2878347374,5.6691357011
1999-10-22,0.89003272104,23.9428036287,18.9428036287,28.9428036287,5.1017430769
1999-10-23,0.13144287843,11.2878347374,6.2878347374,16.2878347374,5.6691357011
1999-10-24,0.0050198931,9.3966908753,4.3966908753,14.3966908753,4.1581901659
1999-10-25,0.89003272104,23.9428036287,18.9428036287,28.9428036287,5.1017430769
1999-10-26,0.15190308081,27.6852721255,22.6852721255,32.6852721255,5.1654357796
1999-10-27,0.35910767322,3.1956318393,-1.8043681607,8.1956318393,6.3428774111
1999-10-28,0.86556877938,0.7044778485,-4.2955221515,5.7044778485,3.8044941293
1999-10-29,0.23611777461,33.0179055128,28.0179055128,38.0179055128,7.1112416412
1999-10-30,0.7588952433,19.2064345814,14.2064345814,24.2064345814,3.9801144991
1999-10-31,0.25148110176,13.3005030733,8.3005030733,18.3005030733,4.9278741477
1999-11-01,0.6159167145,0.8617048524,-4.1382951476,5.8617048524,6.778512408
1999-11-02,0.05054512041,0.2574896719,-4.7425103281,5.2574896719,4.4530348009
1999-11-03,0.8306324802,24.682822926,19.682822926,29.682822926,7.8457222083
1999-11-04,0.79286127462,32.6268905681,27.6268905681,37.6268905681,6.8034701278
1999-11-05,0.75366390708,36.8622081168,31.8622081168,41.8622081168,4.2748720183
1999-11-06,0.08886972078,16.1564829014,11.1564829014,21.1564829014,5.1606374171
1999-11-07,0.31557624795,10.543436408,5.543436408,15.543436408,7.1877597955
1999-11-08,0.80574289794,9.8257249873,4.8257249873,14.8257249873,4.6392431152
1999-11-09,0.75366390708,36.8622081168,31.8622081168,41.8622081168,4.2748720183
1999-11-10,0.08886972078,16.1564829014,11.1564829014,21.1564829014,5.1606374171
1999-11-11,0.82444283712,37.1410750411,32.1410750411,42.1410750411,3.3218989202
1999-11-12,0.82837656954,30.8462398592,25.8462398592,35.8462398592,6.9356495114
1999-11-13,0.25377166152,5.6599373743,0.6599373743,10.6599373743,3.086667008
1999-11-14,0.06285669759,36.6797971539,31.6797971539,41.6797971539,3.2130216942
1999-11-15,0.26737725033,5.7501719892,0.7501719892,10.7501719892,6.0288661912
1999-11-16,0.46891162503,17.6662218384,12.6662218384,22.6662218384,4.9236399059
1999-11-17,0.11102290353,11.0099822842,6.0099822842,16.0099822842,7.4478143251
1999-11-18,0.71635984695,36.1095113214,31.1095113214,41.1095113214,3.5521063681
1999-11-19,0.81815431158,28.4896234702,23.4896234702,33.4896234702,5.5047882437
1999-11-20,0.81815431158,28.4896234702,23.4896234702,33.4896234702,5.5047882437
1999-11-21,0.81815431158,28.4896234702,23.4896234702,33.4896234702,5.5047882437
1999-11-22,0.82837656954,30.8462398592,25.8462398592,35.8462398592,6.9356495114
1999-11-23,0.23231943909,30.235708449,25.235708449,35.235708449,4.4765990782
1999-11-24,0.49847839092,36.3311635144,31.3311635144,41.3311635144,4.0484795086
1999-11-25,0.32227569531,9.4365870114,4.4365870114,14.4365870114,6.9612119109
1999-11-26,0.81159801435,9.1831993684,4.1831993684,14.1831993684,5.1626088209
1999-11-27,0.85935926565,10.6783004943,5.6783004943,15.6783004943,7.9647773197
1999-11-28,0.03174532317,14.7015339509,9.7015339509,19.7015339509,5.3348020285
1999-11-29,0.04398713946,26.8784189317,21.8784189317,31.8784189317,5.4761956779
1999-11-30,0.76326279786,16.1389277317,11.1389277317,21.1389277317,3.8944641962
1999-12-01,0.78809256576,37.6035535336,32.6035535336,42.6035535336,4.4805042511
1999-12-02,0.13041880938,20.3988921363,15.3988921363,25.3988921363,6.4573248529
1999-12-03,0.8879559597,24.3049414083,19.3049414083,29.3049414083,5.945478044
1999-12-04,0.78684156144,36.1469014082,31.1469014082,41.1469014082,7.3849972507
1999-12-05,0.89683919559,23.9783773292,18.9783773292,28.9783773292,7.5434151485
1999-12-06,0.78684156144,36.1469014082,31.1469014082,41.1469014082,7.3849972507
1999-12-07,0.89683919559,23.9783773292,18.9783773292,28.9783773292,7.5434151485
1999-12-08,0.12869205183,4.2134011351,-0.7865988649,9.2134011351,6.3727884362
1999-12-09,0.76864452093,38.8485530391,33.8485530391,43.8485530391,3.6137681031
1999-12-10,0.74302498368,30.4837664962,25.4837664962,35.4837664962,4.2446319859
1999-12-11,0.64050699888,34.339355221,29.339355221,39.339355221,7.5600574545
1999-12-12,0.06487575786,11.0790005513,6.0790005513,16.0790005513,6.1112322293
1999-12-13,0.54931024809,22.999712415,17.999712415,27.999712415,7.4841051823
1999-12-14,0.77273442072,13.4657240566,8.4657240566,18.4657240566,4.0813791992
1999-12-15,0.74302498368,30.4837664962,25.4837664962,35.4837664962,4.2446319859
1999-12-16,0.24478164396,37.3511508945,32.3511508945,42.3511508945,4.0459968622
1999-12-17,0.35885074878,33.020524038,28.020524038,38.020524038,5.9309074709
1999-12-18,0.26694952308,14.7287782282,9.7287782282,19.7287782282,4.6939368995
1999-12-19,0.86675263767,29.1393780243,24.1393780243,34.1393780243,3.1003978762
1999-12-20,0.33750858141,18.3927262202,13.3927262202,23.3927262202,6.8103723957
1999-12-21,0.76457412207,16.5199315455,11.5199315455,21.5199315455,4.4747980854
1999-12-22,0.48574315566,24.634141773,19.634141773,29.634141773,4.4295405976
1999-12-23,0.84067260606,2.2669364791,-2.7330635209,7.2669364791,6.4349675372
1999-12-24,0.25089713019,3.7794558145,-1.2205441855,8.7794558145,7.519821303
1999-12-25,0.14914743525,26.5329077374,21.5329077374,31.5329077374,7.1582763451
1999-12-26,0.295589664,14.8734897189,9.8734897189,19.8734897189,4.5174463892
1999-12-27,0.05316971805,0.7987753022,-4.2012246978,5.7987753022,3.0413046114
1999-12-28,0.7926405372,16.8837461434,11.8837461434,21.8837461434,7.8135465838
1999-12-29,0.86784479343,21.0569520481,16.0569520481,26.0569520481,7.7626321996
1999-12-30,0.58616639793,38.9406514354,33.9406514354,43.9406514354,3.9601737745
1999-12-31,0.77930312067,6.1441274453,1.1441274453,11.1441274453,6.874215479
2000-01-01,0.85424291649,39.5445847139,34.5445847139,44.5445847139,4.3028885017
2000-01-02,0.82358326485,8.590331953,3.590331953,13.590331953,3.2299690759
2000-01-03,0.35757415305,19.1942682862,14.1942682862,24.1942682862,5.2226002207
2000-01-04,0.80372482101,23.8963283133,18.8963283133,28.8963283133,3.5547850032
2000-01-05,0.82358326485,8.590331953,3.590331953,13.590331953,3.2299690759
2000-01-06,0.8803264455,29.0377246309,24.0377246309,34.0377246309,7.6386801824
2000-01-07,0.56197248597,11.4267535694,6.4267535694,16.4267535694,7.0533142118
2000-01-08,0.88737463575,6.9719075784,1.9719075784,11.9719075784,5.6438734564
2000-01-09,0.8803264455,29.0377246309,24.0377246309,34.0377246309,7.6386801824
2000-01-10,0.81521286327,0.9327729791,-4.0672270209,5.9327729791,7.4061195955
2000-01-11,0.70636434849,35.598960137,30.598960137,40.598960137,6.8394531282
2000-01-12,0.32630097798,22.4404058699,17.4404058699,27.4404058699,4.9164466718
2000-01-13,0.80986407399,20.6546656322,15.6546656322,25.6546656322,7.3235552672
2000-01-14,0.81402383124,22.1546193957,17.1546193957,27.1546193957,5.8562902834
2000-01-15,0.06045374367,32.7937746979,27.7937746979,37.7937746979,5.4545772374
2000-01-16,0.86337890262,11.2681643013,6.2681643013,16.2681643013,6.4721889242
