"DATE","PRCP","TEMP","TMIN","TMAX","WIND"
1999-10-01,0.2671305678,18.6758184526,13.6758184526,23.6758184526,6.8822270848
1999-10-02,0.73813203936,1.2527280115,-3.7472719885,6.2527280115,4.1450804304
1999-10-03,0.51051639438,3.7408487871,-1.2591512129,8.7408487871,4.2530373083
1999-10-04,0.41607700542,14.8380753957,9.8380753957,19.8380753957,6.9556225354
1999-10-05,0.70664028174,6.1664042156,1.1664042156,11.1664042156,7.647474353
1999-10-06,0.36658729548,39.2760705575,34.2760705575,44.2760705575,6.2921203307
1999-10-07,0.07969613571,27.9373757076,22.9373757076,32.9373757076,3.7288908598
1999-10-08,0.78816257622,18.1725879852,13.1725879852,23.1725879852,4.0431464401
1999-10-09,0.20494698291,15.2438337542,10.2438337542,20.2438337542,3.1987577975
1999-10-10,0.88133463279,38.6122049764,33.6122049764,43.6122049764,6.7958100846
1999-10-11,0.2306602791,35.3340131883,30.3340131883,40.3340131883,7.6851430496
1999-10-12,0.42032561148,4.7851836402,-0.2148163598,9.7851836402,3.6430960249
1999-10-13,0.11971973592,5.3120948095,0.3120948095,10.3120948095,7.8852867342
1999-10-14,0.49612417857,31.4318946283,26.4318946283,36.4318946283,3.3130643035
1999-10-15,0.8257447152,13.5033189319,8.5033189319,18.5033189319,3.4913939873
1999-10-16,0.04056759261,36.2597100157,31.2597100157,41.2597100157,6.7757575
1999-10-17,0.26012660094,18.0347684585,13.0347684585,23.0347684585,4.3523481879
1999-10-18,0.86983299882,5.9700129461,0.9700129461,10.9700129461,7.866659285
1999-10-19,0.82374859386,35.8862706553,30.8862706553,40.8862706553,6.4580570355
1999-10-20,0.40776374916,2.1981418319,-2.8018581681,7.1981418319,3.9627115459
1999-10-21,0.72527928813,35.1796212047,30.1796212047,40.1796212047,4.9289059215
1999-10-22,0.87188686209,17.8617640492,12.8617640492,22.8617640492,5.2921131831
1999-10-23,0.18446315931,24.7878469899,19.7878469899,29.7878469899,3.7405689859
1999-10-24,0.06415858944,38.5329597164,33.5329597164,43.5329597164,6.647109404
1999-10-25,0.06415858944,38.5329597164,33.5329597164,43.5329597164,6.647109404
1999-10-26,0.06415858944,38.5329597164,33.5329597164,43.5329597164,6.647109404
1999-10-27,0.09954884628,34.2276453227,29.2276453227,39.2276453227,7.5994973427
1999-10-28,0.76677493977,33.8296331279,28.8296331279,38.8296331279,6.6681980407
1999-10-29,0.18479974968,16.6300340928,11.6300340928,21.6300340928,5.4916653917
1999-10-30,0.4036740696,30.3755068872,25.3755068872,35.3755068872,7.3396790698
1999-10-31,0.08058138183,15.2360446379,10.2360446379,20.2360446379,4.7400493112
1999-11-01,0.83791678023,7.5215063803,2.5215063803,12.5215063803,5.2587808012
1999-11-02,0.71584161462,33.4722444694,28.4722444694,38.4722444694,6.1660388573
1999-11-03,0.8640448308,13.1062697247,8.1062697247,18.1062697247,6.6706783564
1999-11-04,0.23352785496,36.2740187254,31.2740187254,41.2740187254,3.6757012906
1999-11-05,0.7588952433,19.2064345814,14.2064345814,24.2064345814,3.9801144991
1999-11-06,0.82374859386,35.8862706553,30.8862706553,40.8862706553,6.4580570355
1999-11-07,0.84372996411,3.4404982254,-1.5595017746,8.4404982254,3.5371120083
1999-11-08,0.18440563995,8.2814307883,3.2814307883,13.2814307883,7.9748636223
1999-11-09,0.83877056658,2.3402277008,-2.6597722992,7.3402277008,6.1767204066
