"DATE","PRCP","TEMP","TMIN","TMAX","WIND"
1999-10-01,0.20977590969,25.8804621361,20.8804621361,30.8804621361,7.2583168519
1999-10-02,0.73354483827,32.4504311755,27.4504311755,37.4504311755,7.7780587478
1999-10-03,0.17383093785,7.1046153642,2.1046153642,12.1046153642,3.1541913999
1999-10-04,0.27554496408,35.4756737594,30.4756737594,40.4756737594,5.8224588232
1999-10-05,0.07969613571,27.9373757076,22.9373757076,32.9373757076,3.7288908598
1999-10-06,0.78816257622,18.1725879852,13.1725879852,23.1725879852,4.0431464401
1999-10-07,0.83241781776,29.33092786,24.33092786,34.33092786,6.6391549686
1999-10-08,0.83241781776,29.33092786,24.33092786,34.33092786,6.6391549686
1999-10-09,0.71172594198,11.0586686805,6.0586686805,16.0586686805,7.5140231668
1999-10-10,0.04056759261,36.2597100157,31.2597100157,41.2597100157,6.7757575
1999-10-11,0.79974604062,6.8054438103,1.8054438103,11.8054438103,6.6874050437
1999-10-12,0.06445460853,36.0028984677,31.0028984677,41.0028984677,4.4958899759
1999-10-13,0.79974604062,6.8054438103,1.8054438103,11.8054438103,6.6874050437
1999-10-14,0.86552878554,34.2252886388,29.2252886388,39.2252886388,3.2505631873
1999-10-15,0.87498645525,24.1363209393,19.1363209393,29.1363209393,6.1004983443
1999-10-16,0.87188686209,17.8617640492,12.8617640492,22.8617640492,5.2921131831
1999-10-17,0.74636186085,8.471126752,3.471126752,13.471126752,3.4127476981
1999-10-18,0.04805960274,25.9220735542,20.9220735542,30.9220735542,7.5894007816
1999-10-19,0.79867874745,24.7609217465,19.7609217465,29.7609217465,3.7742499502
1999-10-20,0.74636186085,8.471126752,3.471126752,13.471126752,3.4127476981
1999-10-21,0.35087386878,38.5129056778,33.5129056778,43.5129056778,7.8246945592
1999-10-22,0.25351428159,9.8865273874,4.8865273874,14.8865273874,7.9339460605
1999-10-23,0.38573567307,32.7892481256,27.7892481256,37.7892481256,6.6957091629
1999-10-24,0.88915171428,27.7660441957,22.7660441957,32.7660441957,3.3812076699
1999-10-25,0.11489488992,22.6134969015,17.6134969015,27.6134969015,6.5010621801
1999-10-26,0.06415858944,38.5329597164,33.5329597164,43.5329597164,6.647109404
1999-10-27,0.09954884628,34.2276453227,29.2276453227,39.2276453227,7.5994973427
1999-10-28,0.44828348553,16.2709225621,11.2709225621,21.2709225621,6.0200691638
1999-10-29,0.58222806309,17.9763546493,12.9763546493,22.9763546493,7.5337607118
1999-10-30,0.88033408875,9.8264916521,4.8264916521,14.8264916521,4.587129531
1999-10-31,0.23352785496,36.2740187254,31.2740187254,41.2740187254,3.6757012906
1999-11-01,0.60686992215,16.9391471054,11.9391471054,21.9391471054,3.400694845
1999-11-02,0.15304343247,0.1100229751,-4.8899770249,5.1100229751,3.6037029449
1999-11-03,0.8306324802,24.682822926,19.682822926,29.682822926,7.8457222083
1999-11-04,0.08133540588,12.7315403614,7.7315403614,17.7315403614,5.6819972426
1999-11-05,0.73136608452,10.7523581386,5.7523581386,15.7523581386,6.6917067447
1999-11-06,0.8640448308,13.1062697247,8.1062697247,18.1062697247,6.6706783564
1999-11-07,0.13825675944,12.0517910924,7.0517910924,17.0517910924,5.2027460765
1999-11-08,0.02066512815,22.7048228122,17.7048228122,27.7048228122,5.5917987153
1999-11-09,0.03709869381,22.5608306937,17.5608306937,27.5608306937,7.5882725168
1999-11-10,0.27409076145,29.4374367781,24.4374367781,34.4374367781,4.8127260066
1999-11-11,0.37023599871,39.1212563775,34.1212563775,44.1212563775,7.8311713384
1999-11-12,0.64828888434,23.8549203705,18.8549203705,28.8549203705,4.1071983096
1999-11-13,0.07820833851,12.6736431289,7.6736431289,17.6736431289,6.5163610475
1999-11-14,0.29464609473,29.8828022555,24.8828022555,34.8828022555,4.6088344262
1999-11-15,0.74050164783,27.4188246205,22.4188246205,32.4188246205,5.2598269233
1999-11-16,0.57200951889,29.63464587,24.63464587,34.63464587,6.19532839
1999-11-17,0.30771171441,34.2162839044,29.2162839044,39.2162839044,4.863193647
1999-11-18,0.51898830894,19.4229842536,14.4229842536,24.4229842536,5.1037804766
1999-11-19,0.8026863219,30.2459186316,25.2459186316,35.2459186316,3.1068439125
1999-11-20,0.75086801388,19.6596894134,14.6596894134,24.6596894134,5.0926081343
1999-11-21,0.71802677286,18.7873501051,13.7873501051,23.7873501051,5.0862091088
1999-11-22,0.40168156401,11.0028247256,6.0028247256,16.0028247256,6.2917004416
1999-11-23,0.76140905112,31.2972229067,26.2972229067,36.2972229067,4.5313435509
1999-11-24,0.75086801388,19.6596894134,14.6596894134,24.6596894134,5.0926081343
1999-11-25,0.0762124806,38.9562916383,33.9562916383,43.9562916383,7.9687698029
1999-11-26,0.76475116548,37.1145177446,32.1145177446,42.1145177446,7.880450163
1999-11-27,0.23231943909,30.235708449,25.235708449,35.235708449,4.4765990782
1999-11-28,0.79316436825,22.5095450506,17.5095450506,27.5095450506,4.5317836357
1999-11-29,0.61649107398,7.9304459132,2.9304459132,12.9304459132,3.8901297522
1999-11-30,0.76367843424,4.5039036218,-0.4960963782,9.5039036218,4.6573273856
1999-12-01,0.18650790945,2.4782702513,-2.5217297487,7.4782702513,6.111648116
1999-12-02,0.28175014359,8.9973206539,3.9973206539,13.9973206539,3.8181016217
1999-12-03,0.26236792161,19.0503550041,14.0503550041,24.0503550041,3.5393966415
1999-12-04,0.7186565025,38.0033428874,33.0033428874,43.0033428874,6.6180704425
1999-12-05,0.89683919559,23.9783773292,18.9783773292,28.9783773292,7.5434151485
1999-12-06,0.78684156144,36.1469014082,31.1469014082,41.1469014082,7.3849972507
1999-12-07,0.03421226394,11.5549120214,6.5549120214,16.5549120214,5.3200824379
1999-12-08,0.0758366811,9.8591405805,4.8591405805,14.8591405805,6.1458182877
1999-12-09,0.71065283436,20.7326055877,15.7326055877,25.7326055877,6.8209403958
1999-12-10,0.2420072361,2.8810684383,-2.1189315617,7.8810684383,7.9515708687
1999-12-11,0.76864452093,38.8485530391,33.8485530391,43.8485530391,3.6137681031
1999-12-12,0.2420072361,2.8810684383,-2.1189315617,7.8810684383,7.9515708687
1999-12-13,0.05652024138,21.0878170561,16.0878170561,26.0878170561,7.3462635821
